portfolio_id,downloaded_count
0e9097c0-2936-4822-81d0-5232035e0ab6,1
37de61d8-dbf8-49fc-bdee-ea3004480beb,1
966803dc-a07a-481a-8a56-544857d24ebb,1
034ae374-bba0-45fa-a80f-f4e6a06cc5af,2
2f7dbabb-5dad-426e-8658-3b118c0fdc6d,1
57792e70-215f-4fef-9bc3-e44a2187886a,1
aa526b6e-c402-44e9-ba59-1c1fa15a4d38,1
c91a735a-de31-4a85-b2e5-584a98dd6159,1
43e71cfa-5026-43f3-9d26-e7c6e95289b9,1
e647e0e2-e5fe-4c00-935b-ace92554e737,1
aed1ef55-9051-4621-9154-880a06268f51,1
9de577f5-82bb-4434-9204-a00eb6f70272,1
80ac88e9-5f05-4256-b97a-cc5541e1ea47,1
7802b822-c502-40e5-9e5e-69498a6b42bb,1
a86c0136-0257-41b3-bdbc-ab194f6114bf,1
559e92fb-d833-4707-aa88-95a34084a039,1
c464e15d-f586-4c5a-b1fd-8fb6fc8d133b,1
35ceab1f-40fb-4465-a8a6-35fd72a00e1f,1
f8d6f398-0f1c-4b63-b090-7843ef5523bb,1
f4cfaf25-f94b-43e7-a6d9-2d3e815d5a86,1
0c3575e6-8aeb-41a6-9574-be7b48a0b68f,1
31e058cf-6841-4cd8-9880-f77dfad3bad2,1
b0ba3a34-a0ce-4e41-b5d1-4200c4ea5abb,1
79421738-fd38-45fe-ad11-42f78e2a8886,1
490b1fcf-516b-47c8-9c24-3bc23f1a76cd,1
c8d05e3f-565c-4ac7-85da-c1f545e46424,1
ef7f4bc6-5918-4613-9363-7cdc4583549f,1
9b414381-806b-45b8-93b0-4140164da6ff,1
6ade4a30-1c76-4dba-9de4-9247a4debec8,1
c782b084-d7b9-45a7-9fb0-98527817b2d4,1
e2b62715-4638-49b3-bece-b3d82e8fb2f1,1
8a00a848-6bfe-4ec0-ac78-63cab46b6d6b,1
dbc44dd0-bb53-425c-b836-ff69cb5662bc,1
93cb9461-7de1-4ca4-a6ae-a370ef09c2c4,1
c5115033-fee6-4374-9edf-343b6656e8fb,1
cb16a90c-d0b0-444c-91b9-f171fc5e6cd7,1
3040ebe5-f237-4b42-9b06-447835e72f02,1
ee0cddc7-3e54-4bc9-9afb-6932af76085d,1
bd68d5dc-0138-45d0-b69f-a7a01108e5a5,1
b5fc4a9d-c5f6-474c-8ae7-7a7f5ba21fc2,1
637021d8-9d5b-41a0-a10c-59495b3f369c,1
41097d14-7358-4596-95a6-0bc4e2acc740,2
02477e42-671a-49f3-b44d-74a1e69b76f1,1
0d43dfa2-e09d-441f-9e3f-b2fce2de29f4,1
b369878f-1aa4-4106-9193-f18d39fadf9a,1
fd1b3471-a224-4798-be3d-81b48b6a77fc,1
79a9ea14-4139-4f3f-8d11-5e7aae89c893,1
931ac7e3-f380-428e-8523-56da19f5bf95,1
ab965aad-ea6b-4201-b445-137e28cec0bb,1
8ad5628f-5cd5-47a4-beb9-ca1c080fdb57,1
1a288670-f5e6-49dc-b2e8-af860a67fe0c,1
efbfdd88-1881-495d-a5d2-2a98d399a37d,2
6e5f4ab3-9a80-4a6c-8a1d-07cc319e9f0e,1
68c22203-ce65-4788-b255-bb385352ce54,2
1a047864-498a-4cac-a045-d35200cce8d9,1
0081cf74-ab6b-4b89-aa4c-8b495ac24028,1
38818c0f-788c-47c9-b8de-b4cf9a3d3e26,1
0c1938f8-5b70-442e-8db2-f3efd90e6bce,1
edba5315-55f3-44da-b45f-f5ca352b38a1,1
8030cd98-79ae-4388-a0f5-47629b6c04f9,1
dee9fbbe-878b-4a0e-8e1b-4e2db28514e4,1
0ba000d3-3862-4106-8e8d-5a970dbedfb5,1
e47ebe46-3c63-4a95-9c45-87b766602b3b,1
1c3a5992-87e4-4bc4-93ff-957a627f171c,1
037ca8ff-511f-4c85-aa1e-ef2e2b861a7a,1
9ef44486-3ae6-4c7a-8bcc-69c3c6f41627,1
b3d7ad9e-5688-4cfe-8e0c-19f416cf827e,1
232bf1cc-cf7f-473e-ab5e-efa95a60ddf8,1
